"text","label"
"Vous nous offrez les billets ? C'est bien trop généreux !","surprise"
"Le logiciel est en phase de test.","neutre"
"La route devant moi disparaît dans un brouillard épais.","peur"
"Le magasin de bricolage ferme à 19h30.","neutre"
"Les murs décrépits étaient couverts de graffitis vulgaires.","degout"
"Ce rideau de douche opaque avec des dauphins est un classique de la laideur de salle de bain.","degout"
"Les murs du garage sont en parpaings bruts.","neutre"
"L'ordre du jour de la réunion a été distribué.","neutre"
"La qualité de la restauration 4K de ce vieux film est un ravissement de cinéphile.","joie"
"Une brume épaisse et froide enveloppait le port, c'était spectral.","peur"
"Les bruits de pas dans le grenier alors que j'étais seul à la maison m'ont pétrifié.","peur"
"Voir la déception dans les yeux de mon enfant m'a brisé le cœur.","tristesse"
"Sa signature de mail avec une citation inspirante me donne envie de le frapper.","colere"
"La lumière qui traverse un vitrail est une magie colorée qui enchante.","joie"
"Le protocole de confinement a échoué.","peur"
"C'est une de ces tristesses qui colle à la peau.","tristesse"
"Nous sommes surpris par le nombre de détails dans votre dessin.","surprise"
"Tu me vois absolument transporté, c'est au-delà de mes espérances.","joie"
"Chaque mot de sa part est une goutte d'essence sur le brasier de ma fureur.","colere"
"C'est révoltant de voir à quel point l'argent peut tout acheter, même la conscience des gens.","colere"
"La charge mentale de ce poste est en train de me bouffer.","colere"
"Je redoute la confrontation avec mes parents à ce sujet.","peur"
"L'échec du sommet international pour le climat est un signe décourageant.","tristesse"
"J'ai la hantise de me retrouver piégé dans la foule.","peur"
"La prise de conscience que certaines amitiés ont une date de péremption est une triste leçon de vie.","tristesse"
"La vue d'un SDF qui dort sur un carton, couvert de sa propre pisse.","degout"
"Mon cœur est une batterie rechargée à son plein potentiel d'énergie positive.","joie"
"L'odeur d'un sac de sport oublié dans la voiture en plein soleil est une arme de dissuasion massive.","degout"
"Quoi ?! Mon frère, que je croyais fils unique, a une sœur jumelle ?","surprise"
"Le fichier doit être exporté au format PNG.","neutre"
"La réunion est prévue pour durer deux heures.","neutre"
"Leur manque de reconnaissance envers les anciens est une honte, ils jettent les gens comme des kleenex.","colere"
"Le silence que tu m'opposes est une torture.","tristesse"
"Vous nous annoncez votre démission ? Nous sommes abasourdis.","surprise"
"Ce bâtiment est une verrue de verre et d'acier qui reflète sa propre laideur.","degout"
"Je suis profondément dégoûté par le népotisme qui règne ici.","degout"
"Son inaction est une insulte à notre travail et à notre intelligence.","colere"
"La lame du couteau a brillé dans l'entrebâillement de la porte.","peur"
"Elle a peur de ne pas être à la hauteur de la confiance qu'on lui a donnée.","peur"
"Cette IA est une grosse merde, elle ne comprend rien.","colere"
"L'atmosphère dans les tranchées de la Première Guerre mondiale a dû être une horreur absolue.","peur"
"C'est un rat, il vit aux crochets de la société.","colere"
"L'idée de me retrouver seul dans cette immense forêt m'effraie.","peur"
"Ce reportage était tellement partial que j'ai eu envie de jeter ma télé par la fenêtre.","colere"
"Le sentiment de ne plus être désiré par la personne qu'on aime est dévastateur.","tristesse"
"Mon enfant joue avec une prise électrique.","peur"
"J'ai reçu un produit contrefait, ce vendeur est un escroc.","colere"
"La fermeture de la dernière librairie de la ville est un drame culturel.","tristesse"
"L'incapacité à me définir me plonge dans un profond désarroi.","tristesse"
"Mon chef m'a demandé de le tutoyer, c'est nouveau.","surprise"
"J'appréhende la visite chez le dentiste plus que tout.","peur"
"Tu as appris le violon en si peu de temps ? Ton talent est stupéfiant.","surprise"
"C'est un chef-d'œuvre d'absurdité, une pièce de musée de la connerie.","colere"
"L'équipe a perdu alors qu'elle menait de 20 points ?","surprise"
"Je suis attristé par la violence et la haine qui marquent le débat public.","tristesse"
"Je n'ai pas eu le courage de lui dire non, et maintenant je le regrette.","tristesse"
"Je suis lasse de tout ça.","tristesse"
"Le niveau de haine et de bêtise dans les sections commentaires est un miroir effrayant.","degout"
"Je partage ton enthousiasme à mille pour cent.","joie"
"Son haleine est une décharge municipale, une puanteur de merde et de pourriture.","degout"
"Le manque de débat démocratique sur des sujets aussi importants est triste.","tristesse"
"Il est nécessaire de badger en entrant et en sortant du bâtiment.","neutre"
"Je n'aurais jamais, au grand jamais, parié sur une telle issue.","surprise"
"L'érosion des côtes menace des villages entiers, c'est une lente tragédie.","tristesse"
"L'emballage est principalement en plastique.","neutre"
"Ce costume en tergal brillant est un vestige d'une mode qu'on préférerait oublier.","degout"
"Ajoutez les œufs un par un.","neutre"
"La poussière qui danse dans le rayon de soleil d'une pièce que personne n'occupe plus.","tristesse"
"L'analyse a été effectuée par chromatographie.","neutre"
"L'amertume est le seul goût que je connaisse ces derniers temps.","tristesse"
"La crasse dans le fond de sa baignoire formait une pellicule grise et grasse.","degout"
"C'est lui, l'auteur anonyme ?","surprise"
"Cette ville construite dans les arbres est un rêve d'écologiste.","surprise"
"Le fait que l'indice de la qualité de l'air se soit amélioré durablement est un vrai plaisir.","joie"
"La plage était couverte de milliers d'étoiles de mer.","surprise"
"Les marchés financiers attendent le discours du président de la Fed.","neutre"
"Votre explication a tout changé, nous sommes stupéfaits.","surprise"
"Sérieusement ? Le gouvernement est dissous avec effet immédiat ?","surprise"
"Le fait de savoir que sa famille sera toujours là, quoi qu'il arrive, est une ancre de joie.","joie"
"Ce robot de cuisine est si efficace qu'il a ramené le plaisir de cuisiner chez moi.","joie"
"La conférence était en ligne.","neutre"
"Cette émission de télé-réalité est le comble de la vulgarité.","degout"
"Ta joie de vivre me manque, tu n'es plus le même.","tristesse"
"Le grain du papier est fin.","neutre"
"Le professeur a recommandé la lecture d'un article complémentaire.","neutre"
"Le sous-financement de la recherche publique est un suicide intellectuel à long terme.","degout"
"Cette tête de nœud a essayé de réparer l'ordinateur et l'a flingué.","colere"
"Le chant d'un oiseau rare que j'ai appris à reconnaître, quel bonheur.","joie"
"Une odeur de pluie froide et de terre mouillée flottait dans l'air.","tristesse"
"L'odeur de la cannelle et du gingembre.","neutre"
"L'odeur de la cannelle émanait de la cuisine.","neutre"
"La sensation du sable chaud sous les pieds est un pur bonheur de vacancier.","joie"
"Le rythme de la marche était régulier et sans hâte.","neutre"
"Ses empreintes de pas sont à l'envers, comme s'il marchait en arrière.","peur"
"Ce chapeau de cowboy en plastique est un déguisement pitoyable.","degout"
"Cette équipe de foot est composée de baltringues, ils n'ont aucun mental.","colere"
"Le pain est sur la planche à découper.","neutre"
"Putain, j'ai répondu 'je t'aime aussi' au livreur.","surprise"
"La magnitude a été mesurée sur l'échelle de Richter.","neutre"
"Mon être est un vitrail dont chaque facette brille, illuminée de l'intérieur par la joie.","joie"
"Le sentiment de ne jamais pouvoir s'offrir une maison est décourageant.","tristesse"
"C'est une nouvelle qui met du baume au coeur","joie"
"Cette recette de grand-mère que j'ai enfin maîtrisée a le goût du bonheur.","joie"
"Il sait que je suis là.","peur"
"La chambre d'hôtel était impeccable mais d'une tristesse impersonnelle.","tristesse"
"Je suis fatigué de me battre pour une cause qui semble perdue d'avance.","tristesse"
"Veuillez renseigner votre date de naissance.","neutre"
"Les néons de la ville se reflètent tristement sur le bitume mouillé.","tristesse"
"Quelle gratification de recevoir les félicitations personnelles du directeur général.","joie"
"L'acquisition de cette nouvelle technologie va nous faire gagner un temps précieux, c'est un pur bonheur.","joie"
"Mon cerveau essaie de rattraper la réalité.","surprise"
"Le quai de la gare était jonché de journaux mouillés et de restes de nourriture.","degout"
"Le bruit des mouches qui se cognent frénétiquement contre la vitre est le son de l'emprisonnement.","degout"
"J'ai commandé une pizza pour ce soir.","neutre"
"C'est une honte nationale, ni plus ni moins.","colere"
"Le bruit des mouches piégées sur un ruban adhésif est le son d'une agonie lente.","degout"
"Ce roman d'épouvante est une exploration des peurs enfantines qui persistent à l'âge adulte.","peur"
"Leur hiérarchie est une pyramide de l'incompétence.","colere"
"L'odeur du pain grillé se répand dans la cuisine.","neutre"
"J'adore !","joie"
"Le professeur a annoncé les modalités de l'examen final.","neutre"
"La voiture a passé le contrôle technique sans problème.","neutre"
"Le sentiment que ma petite contribution ne changera rien est décourageant.","tristesse"
"Leur inertie est un crime contre le mouvement.","colere"
"Ne me touche pas avec tes mains pleines de graisse, c'est dégueu.","degout"
"Mon manager m'a donné carte blanche sur le nouveau projet.","surprise"
"Voir enfin la fin du tunnel après cette longue crise, voilà un bonheur tangible pour tous.","joie"
"Je suis bluffé par le réalisme de cette créature en animatronique.","surprise"
"Cette entreprise est une pièce de Ionesco, mais moins drôle.","colere"
"Comment un simple murmure peut-il avoir une telle résonance dans cette immense cathédrale ?","surprise"
"Le son d'un ensemble de percussions brésiliennes est une pure injection d'énergie festive.","joie"
"La nouvelle de l'effondrement de la biodiversité est une source d'angoisse profonde.","peur"
"Assister à ce cours de poterie a été une expérience apaisante et profondément satisfaisante.","joie"
"Nous avons vu la pleine lune se lever, et elle était bleue.","surprise"
"Le fait de voir un de mes étudiants réussir brillamment me procure une joie immense.","joie"
"Il a réveillé une partie de moi que je préfère laisser endormie, une partie mauvaise et violente.","colere"
"Les sous-titres sont activés.","neutre"
"Mon âme est une cathédrale de lumière où résonne un chant de victoire.","joie"
"Je parle encore de lui au présent, je n'arrive pas à accepter.","tristesse"
"L'annonce d'une trêve humanitaire a été une vague de soulagement et de bonheur.","joie"
"C'est une pute à clic, prête à tout pour le buzz.","colere"
"La porte du mausolée est ouverte de l'intérieur.","peur"
"Sa bêtise est si profonde qu'elle a son propre écosystème.","colere"
"Comment se fait-il que nous n'ayons jamais entendu parler de ça avant ?","surprise"
"La lumière s'est éteinte mais l'ombre est restée.","surprise"
"La sensation d'un livre neuf, son odeur et le bruit de ses pages, est un plaisir de lecteur.","joie"
"J'ai rédigé l'introduction et la conclusion de mon essai.","neutre"
"Le smartphone a une autonomie de batterie standard.","neutre"
"Le fait de se réveiller à côté de la personne qu'on aime est un bonheur quotidien.","joie"
"L'odeur d'un abattoir industriel est une puanteur de mort, de sang et de peur.","degout"
"Le silence qui a suivi son annonce était total.","surprise"
"La mécanique de ce jeu de puzzle est diaboliquement intelligente.","surprise"
"Le manuel de survie s'arrête à ce chapitre.","peur"
"Je vais te faire bouffer tes dents, sale enculé.","colere"
"Les murs de ce couloir se resserrent.","peur"
"Le personnage du clown dans ce livre est absolument terrifiant.","peur"
"Sa façon de manger une pomme me donne envie de lui faire manger le trognon.","colere"
"J'ai vu ma propre nécrologie dans le journal de ce matin.","peur"
"Elle n'a posé aucune question sur moi, la conversation était à sens unique.","tristesse"
"La situation politique est si instable qu'elle en devient effrayante.","peur"
"L'auteur du livre a publié plusieurs autres romans du même genre.","neutre"
"Non, j'hallucine... Mon ADN correspond à celui d'un descendant de roi.","surprise"
"Le résultat de ce match truqué est une insulte au sport.","degout"
"La conversation téléphonique a duré environ dix minutes.","neutre"
"Son explication, d'une limpidité cristalline, a éclairé un problème obscur.","surprise"
"Mon jardin a attiré des papillons que je n'avais jamais vus ici, quelle joie.","joie"
"L'application est en cours de développement.","neutre"
"La perte de mon emploi m'a plongé dans une insécurité totale.","tristesse"
"Ce vin a un goût métallique, c'est comme lécher une pile.","degout"
"Le rythme de travail imposé est une forme d'esclavage moderne.","degout"
"J'ai réussi à retapisser un fauteuil, il a l'air neuf, c'est une immense satisfaction.","joie"
"Ce bouffon a essayé de me faire une blague, c'était pathétique.","colere"
"Je vais finir par faire la une des faits divers si ça continue.","colere"
"La soutenance est une présentation orale suivie de questions.","neutre"
"J'ai vu une blatte dans le restaurant, j'ai failli vomir.","degout"
"La beauté de ce glacier, sachant qu'il est condamné, est poignante.","tristesse"
"Nous nous sommes éloignés sans même nous en rendre compte.","tristesse"
"Je suis tellement énervé que je pourrais cracher des clous.","colere"
"Mes yeux ont dû me jouer un tour.","surprise"
"Cet album de musique est parfait pour se mettre de bonne humeur le matin.","joie"
"Sa confession tardive a l'effet d'une bombe à retardement.","surprise"
"Attends, tu veux dire que ce film n'a pas d'effets spéciaux et que tout est réel ?","surprise"
"La querelle sur l'héritage culturel de cet artiste est d'une petitesse affligeante.","tristesse"
"Le reflet dans l'eau trouble du lac avait quelque chose d'inquiétant.","peur"
"Mon jardin attire une faune variée, c'est un spectacle permanent et joyeux.","joie"
"Ce film d'animation a une morale si positive, on en sort le cœur léger.","joie"
"La montée de l'obscurantisme et du fanatisme religieux est un retour vers les âges sombres.","degout"
"Les conséquences de cette erreur pourraient être catastrophiques, c'est angoissant.","peur"
"Une nouvelle espèce d'insecte a été découverte dans mon jardin ?","surprise"
"J'ai obtenu la bourse que je convoitais, mes recherches sont assurées.","joie"
"La complaisance avec laquelle les discours de haine sont tolérés me révulse.","degout"
"Mon dieu, le sol est en train de trembler !","surprise"
"La perfection froide et silencieuse d'une salle d'opération vide.","tristesse"
"J'ai instinctivement levé les bras pour me protéger.","peur"
"J'ai tricoté ma première écharpe, elle n'est pas parfaite mais elle me comble de joie.","joie"
"La précarité dans laquelle on laisse les étudiants est une honte.","degout"
"J'ai trouvé une larve de teigne dans mon paquet de farine, putain de merde.","degout"
"L'éclosion d'un papillon que j'ai élevé est une merveilleuse leçon de nature.","joie"
"Votre façon de déformer mes propos est une malhonnêteté intellectuelle crasse.","degout"
"Mon carré d'herbes aromatiques est luxuriant, c'est un bonheur de cuisiner avec.","joie"
"Cette compilation musicale, intitulée 'Joie', est paradoxalement très mélancolique.","tristesse"
"Ce film d'horreur asiatique est une masterclass de la terreur psychologique.","peur"
"Leur optimisme forcené face à la catastrophe est indécent.","colere"
"Oh mon dieu, je crois que j'ai mis du sel dans mon café au lieu du sucre.","surprise"
"La sensation de la morve qui gèle dans les narines en hiver.","degout"
"Le simple son de la roulette du dentiste suffit à me donner des frissons.","peur"
"Le pays a changé d'hymne national du jour au lendemain.","surprise"
"Le fait qu'il ait survécu à une telle chute est un miracle.","surprise"
"Ah, ça me met le cœur en fête d'entendre ça.","joie"
"Son annonce a été un fait, un point ajouté à la fin d'une phrase.","neutre"
"Je suis rongé de l'intérieur par une fureur froide.","colere"
"Une odeur de lessive propre émanait des draps.","neutre"
"Leur inaction face à la crise climatique est criminelle.","colere"
"Ce produit ""artisanal"" hors de prix avait le goût de l'arnaque industrielle.","degout"
"La journée s'est déroulée comme un long fil continu.","neutre"
"Voir des gens défendre des positions haineuses me donne envie de baisser les bras.","tristesse"
"La vue d'une araignée-loup portant ses petits sur son dos est une vision d'horreur maternelle.","degout"
"Son cri, qui a percé la nuit, n'était pas humain.","surprise"
"L'atmosphère d'un lavomatique la nuit, avec le bruit hypnotique des machines.","tristesse"
"Ce jeu de stratégie en temps réel est d'une profondeur inégalée.","surprise"
"Le voir si différent maintenant, je peine à croire que c'est la même personne.","surprise"
"Arrêtez de nous prendre pour des putains de pigeons.","colere"
"Passe-moi le tournevis cruciforme, s'il te plaît.","neutre"
"La photosynthèse produit de l'oxygène.","neutre"
"Mon travail de rêve s'est révélé être un cauchemar de micro-management.","tristesse"
"Ce sac à merde de gourou a endoctriné des gens fragiles.","colere"
"Son silence, face à mes questions, était la plus assourdissante des réponses.","surprise"
"Ce pendentif en forme de fée assise sur la lune est d'une niaiserie fantastique.","degout"
"Je suis dans une impasse émotionnelle.","tristesse"
"Ce job de merde me tue à petit feu.","degout"
"Il y avait une ombre de tristesse persistante dans son expression.","tristesse"
"Le ronronnement d'un chat sur ses genoux est une vibration de pur contentement.","joie"
"Ce reportage sur les sectes était absolument terrifiant.","peur"
"Ce travail de merde me donne envie de tout plaquer et de vivre dans les bois.","degout"
"Le record du 100 mètres a été battu lors des derniers championnats.","neutre"
"Je crains de ne pas être assez résilient pour surmonter ça.","peur"
"Cette maison peinte en orange vif et vert anis est une agression chromatique.","degout"
"La pièce était un champ de bataille silencieux après l'orage verbal.","colere"
"J'ai perdu le contact avec mon frère à cause d'une stupide querelle.","tristesse"
"Votre sculpture en allumettes est une œuvre d'art, nous sommes épatés.","surprise"
"Le fait qu'il ait pu prédire l'éruption du volcan a sauvé des milliers de vies.","surprise"
"Le résultat de ma candidature sera connu dans un mois.","neutre"
"Le crépuscule jetait des ombres longues et mélancoliques dans le jardin.","tristesse"
"Ce sac à merde de propriétaire ne fait aucune réparation.","colere"
"La chose ne veut pas me tuer, elle veut me remplacer.","peur"
"Cette police de caractères qui imite une écriture d'enfant est insupportable sur un document sérieux.","degout"
"La balance des blancs était en mode automatique.","neutre"
"Le créateur du jeu a caché un message personnel dans le code source.","surprise"
"Placez-la dans un endroit lumineux mais sans soleil direct.","neutre"
"D'où vient ce cri ?","peur"
"Le fait de ne plus avoir de ""pile de choses à faire"" visible dans la maison est un soulagement heureux.","joie"
"Je crains de ne pas pouvoir protéger ma famille face à ce danger.","peur"
"Leur site internet est une grosse merde, il est inutilisable.","colere"
"Vous êtes fiancés ?! Mais ça ne fait que deux mois !","surprise"
"Le manque de reconnaissance dans cette entreprise est démoralisant et frustrant.","colere"
"La passivité des témoins de cette agression est révoltante.","degout"
"Son talent pour la caricature est si précis qu'il en est presque cruel.","surprise"
"Ce film est un plagiat éhonté d'un chef-d'œuvre, c'est un sacrilège.","degout"
"Le scanner est en cours de préchauffage.","neutre"
"La bibliothèque propose un service de click and collect.","neutre"
"OMG, elle a accouché dans le taxi !","surprise"
"Une nouvelle loi sur le recyclage entrera en vigueur le mois prochain.","neutre"
"Vous avez donc une identité secrète ?","surprise"
"Ce documentaire sur les tueurs en série m'a empêché de dormir.","peur"
"Un arrêté municipal interdit le stationnement dans cette rue.","neutre"
"Je suis un cri coincé dans la gorge, un hurlement silencieux.","colere"
"Une énergie ludique et concentrée régnait autour de la table de jeu de rôle.","joie"
"Les révélations sur les pratiques de cette banque sont sordides.","degout"
"La bureaucratie de cette administration est conçue pour nous humilier.","degout"
"L'anniversaire de la catastrophe nous rappelle chaque année la fragilité de nos vies.","tristesse"
"Le scénario de ce film est d'une bêtise crasse et insultante.","degout"
"Le désordre constant dans ma maison reflète le chaos dans ma tête.","tristesse"
"Alors ça, pour une surprise, c'en est une ! Je suis sans voix.","surprise"
"La cause du problème est aussi sa solution.","surprise"
"Ce ballet était d'une grâce et d'une légèreté qui inspiraient la pure joie.","joie"
"L'horaire des cours pour le prochain semestre a été publié.","neutre"
"Cette maison est trop grande et silencieuse depuis qu'il est parti.","tristesse"
"En revanche, la seconde partie du film était d'une noirceur absolue.","tristesse"
"Attends, le concert n'est pas ce soir ?","surprise"
"Le martèlement de la pluie contre les vitres avait quelque chose d'agressif.","colere"
"L'alarme silencieuse a été déclenchée.","peur"
"Il se dégageait de lui une aura de profonde mélancolie.","tristesse"
"J'ai l'impression de stagner dans ma carrière et ça me chagrine.","tristesse"
"Je crois que j'ai tout gâché entre nous.","tristesse"
"Leur manque d'empathie est révoltant, ce sont des robots, des sociopathes.","colere"
"La destruction de la pensée critique par le divertissement de masse est une stratégie révoltante.","degout"
"Mon calme n'est qu'une fine couche de glace sur un océan en furie.","colere"
"Le logiciel est compatible avec Windows 10 et versions ultérieures.","neutre"
"Il a une hygiène si déplorable qu'il doit se doucher à la pisse.","degout"
"Ce spectacle de cirque contemporain était une explosion de poésie et d'acrobaties, un pur moment de grâce.","joie"
"Un frisson d'épouvante me parcourut de la tête aux pieds.","peur"
"Le fait que ma théorie de fan se soit avérée juste, quelle satisfaction !","joie"
"Leur entêtement va nous coûter cher, bande d'idiots.","colere"
"Cette politique est une gifle en pleine gueule pour tous les gens qui se lèvent le matin.","colere"
"La mort de ce grand poète laisse un vide dans le monde littéraire.","tristesse"
"Le paysage après l'incendie de forêt était une mer de noirceur et de silence.","tristesse"
"Arrête, ne me raconte pas les détails, c'est trop dégoûtant.","degout"
"Mon âme pleure même quand mes yeux restent secs.","tristesse"
"Cette entreprise est un théâtre de l'absurde où les acteurs sont payés pour être nuls.","colere"
"Le vent faisait bouger les branches du sapin.","neutre"
"Le nouveau canapé sera livré mardi.","neutre"
"Le boucher m'a fait signe d'entrer.","peur"
"Le mot 'bienvenue' est écrit avec du sang sur le mur.","peur"
"Les exercices visent à renforcer la musculature.","neutre"
"Wow, cette traduction simultanée est si parfaite que j'oublie que nous ne parlons pas la même langue.","surprise"
"Son aveu a eu l'effet d'une bombe dans le silence du bureau.","surprise"
"La lecture de '1984' est une expérience qui laisse un sentiment d'effroi durable.","peur"
"Ce plat ""fait maison"" avait le goût indubitable du surgelé bas de gamme.","degout"
"J'ai restauré cette vieille chaise, elle est magnifique, c'est une immense satisfaction.","joie"
"Le geyser de souffre va exploser.","peur"
"Ce livre est un ramassis d'idées réactionnaires et nauséabondes.","degout"
"Ce court-métrage d'animation est plus angoissant que la plupart des films d'horreur.","peur"
"Leur façon de gérer les plaintes est une insulte aux clients, un mépris total.","colere"
"Leur déni de la science est une porte ouverte à la barbarie.","colere"
"C'est dur de faire semblant que tout va bien.","tristesse"
"L'organisation de ce séminaire était d'un amateurisme consternant.","degout"
"Mon cœur tambourinait contre mes côtes, prêt à s'échapper.","peur"
"Cette sculpture faite de matériaux recyclés est d'une beauté saisissante.","surprise"
"Le rythme cardiaque est régulier, à 70 battements par minute.","neutre"
"Ce putain de moustique m'a pourri la nuit.","colere"
"Je suis terrifié à l'idée de devoir faire face à une maladie incurable.","peur"
"La haie sépare les deux propriétés.","neutre"
"Quoi ?! Le tableau que nous avons vendu 10 euros valait en fait des millions ?","surprise"
"Tu as eu l'audace de lui dire ça en face ? Je suis impressionné.","surprise"
"Même si le soleil brille, une pluie fine tombe dans mon cœur.","tristesse"
"Le spectacle de son chien qui vomit une chaussette entière.","degout"
"La vue d'une plaie infestée de vers, le summum de l'horreur médicale.","degout"
"Le silence pesant après la dispute était pire que les cris, c'était le son de la fin.","colere"
"Comment une sous-merde pareille peut-elle être aussi arrogante ?","colere"
"Ce nain de jardin pêchant dans un seau est d'une laideur et d'une bêtise confondantes.","degout"
"Le grincement de la porte de la cave est un son qui me glace le sang.","peur"
"L'augmentation du prix de l'essence rend chaque déplacement angoissant.","tristesse"
"C'est une accumulation de petites merdes qui finit par faire une montagne de rage.","colere"
"Une nouvelle particule subatomique a été découverte au CERN.","surprise"
"Voir les enfants du quartier jouer ensemble dans la nouvelle aire de jeux me remplit de joie.","joie"
"La vue d'un arc-en-ciel complet, d'un bout à l'autre, est un moment de pur émerveillement.","joie"
"Quelle joie d'apprendre que la vieille bibliothèque municipale va être rénovée et non démolie.","joie"
"Mon tuteur de stage m'a confié la responsabilité d'un client important, sa confiance me ravit.","joie"
"Il faut vérifier la conformité du produit avant l'expédition.","neutre"
"Il a gagné la partie avec un coup que personne n'avait jamais vu.","surprise"
"L'odeur de la pluie sur le bitume chaud après une journée d'été est une promesse de fraîcheur joyeuse.","joie"
"Le spectacle des diables de Tasmanie se battant pour une carcasse, avec leurs cris démoniaques.","degout"
"Je suis une fissure dans un barrage, et l'eau monte.","colere"
"Ce costume en Lurex argenté est une boule à facettes vestimentaire.","degout"
"L'annonce du retour d'une vieille licence de jeu vidéo est une pure injection de nostalgie joyeuse.","joie"
"La longévité de la batterie de cet appareil est tout bonnement incroyable.","surprise"
"Ce jeu de cartes à collectionner a un art magnifique, c'est un plaisir de les regarder.","joie"
"L'université propose des ateliers pour aider à la recherche d'emploi.","neutre"
"Attends, le colis que j'attendais est arrivé en un jour de Chine ?","surprise"
"Le film était une purge, je me suis retenu de crier.","colere"
"Ce jeu vidéo est une grosse merde buggée jusqu'à l'os.","colere"
"La bibliothèque est ouverte le samedi de 9h à 18h.","neutre"
"Un accord a été trouvé lors du sommet sur le climat.","neutre"
"L'équipe de handball a fait match nul.","neutre"
"Votre porte d'embarquement est la B32.","neutre"
"Je suis dans un état second, une sorte de transe joyeuse, c'est incroyable.","joie"
"Absolument partant, et avec une joie immense.","joie"
"Le goût d'un cendrier plein de mégots et de flotte.","degout"
"Oh mon dieu, la route que je prends tous les jours n'existe plus.","surprise"
"Son talent pour trouver des solutions simples à des problèmes complexes est un don.","surprise"
"Ce rond-point orné d'une main géante en résine est un monument au mauvais goût.","degout"
"Cette entreprise est un bateau ivre, et le capitaine est saoul.","colere"
"Je suis surpris qu'un film si long puisse être captivant jusqu'à la fin.","surprise"
"L'arme du crime est un objet du quotidien ?","surprise"
"Mon cœur est un soleil central autour duquel toutes mes planètes émotionnelles orbitent en harmonie.","joie"
"Putain, mes clés sont dans la voiture et elle vient de se verrouiller.","surprise"
"Les voix dans ma tête chantent toutes la même chanson effrayante.","peur"
"C'est un château de cartes de mensonges, et j'ai envie de souffler dessus.","colere"
"J'ai obtenu une bourse qui va financer l'intégralité de mon master à l'étranger, c'est une chance inouïe.","joie"
"Leur manque de reconnaissance est une insulte silencieuse qui crie.","colere"
"L'indifférence générale face à la misère dans la rue est révoltante.","degout"
"Sa manie de me donner des petits coups de coude pour attirer mon attention me donne envie de lui briser le bras.","colere"
"La vue de la merde séchée collée aux poils du cul d'un animal.","degout"
"Le bulletin météo spécial annonce une tempête d'une violence rare, c'est effrayant.","peur"
"Le serveur de l'entreprise a été mis à jour sans incident.","neutre"
"Dans le métro bondé, les visages étaient fermés, marqués par une irritation collective.","colere"
"Sa façon de se vanter constamment est juste gerbante.","degout"
"Je suis triste de l'impact que ma santé a sur mes relations.","tristesse"
"La réalité dépasse la fiction, une fois de plus.","surprise"
"L'odeur d'une animalerie, mélange de sciure, de graines et de pisse de rongeurs.","degout"
"Le train est à quai.","neutre"
"Les Jeux Olympiques se tiendront dans quatre ans.","neutre"
"Il y a une note de service concernant l'utilisation des véhicules de la société.","neutre"
"Le test de paternité a révélé une vérité incroyable.","surprise"
"Le match de tennis a été interrompu par la pluie.","neutre"
"La cafétéria de l'entreprise sera fermée pour rénovation la semaine prochaine.","neutre"
"La résignation collective face à la destruction écologique est la chose la plus révoltante.","degout"
"Je suis chagriné de voir l'argent détruire des amitiés et des familles.","tristesse"
"L'analyse statistique a été réalisée avec le logiciel R.","neutre"
"L'odeur de la lessive se sent dans la buanderie.","neutre"
"J'ai trié le verre et le plastique pour le recyclage.","neutre"
"Le dialogue de sourds que nous avons eu était profondément décourageant.","tristesse"
"Votre maison est un musée, nous sommes ébahis à chaque pas.","surprise"
"Je refuse d'obéir aux ordres d'une sous-merde.","colere"
"Leur maison a été détruite par l'incendie, c'est une tragédie.","tristesse"
"Mon patron a validé mon plan de formation, je suis ravi de pouvoir acquérir de nouvelles compétences.","joie"
"Cette peinture réagit à la chaleur en changeant de motif.","surprise"
"Mon avenir est une route recouverte d'un épais brouillard.","tristesse"
"La créature se déplace par saccades, comme une marionnette cassée.","peur"
"Je ne sortirai jamais vivant de cet endroit.","peur"
"Quel enfoiré, il m'a laissé tout le sale boulot.","colere"
"La visite guidée du château commence toutes les heures.","neutre"
"Observer la division cellulaire au microscope pour la première fois est un spectacle qui émerveille.","joie"
"L'acoustique de la salle rendait toutes les paroles inaudibles et agressives.","degout"
"La peur a planté ses griffes dans ma chair.","peur"
"Le numéro d'urgence pour les pompiers est le 18 en France.","neutre"
"Tu as été sélectionné pour la mission sur Mars ? C'est dingue !","surprise"
"Chaque chanson d'amour à la radio ravive ma douleur.","tristesse"
"Je me sens en décalage avec tout le monde, comme si je ne parlais pas la même langue.","tristesse"
"Cette forêt de bambous géants est un temple de verdure et de silence.","surprise"
"Les murs gris de la ruelle semblaient suinter la mélancolie.","tristesse"
"Ce plat surgelé est une bouillie sans nom ni saveur.","degout"
"La présentation client est prévue pour vendredi matin.","neutre"
"J'ai enfin compris ce chapitre de statistiques qui me bloquait, quelle illumination.","joie"
"La pollution de l'air dans nos villes atteint des niveaux dangereux, c'est désespérant.","tristesse"
"Une odeur de transpiration et de parfum bon marché imprégnait l'ascenseur.","degout"
"J'ai la hantise de me faire agresser dans le métro.","peur"
"Nous sommes surpris de vous voir si calme après une telle nouvelle.","surprise"
"Le goût de ce plat me rappelle une personne qui n'est plus là, c'est doux et amer.","tristesse"
"Cette information est un véritable concentré de bonheur pur.","joie"
